Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781543653,10,,Aggregated,1806.300000,0.000000,8,9,16,19,22,24,27,31,45,110,250,75960,0,8,10.73993834386406,1.5846000023884699,248.36440000217408,504.751803580832
1781543654,10,,Aggregated,1805.200000,0.000000,8,9,16,19,22,24,27,31,45,110,250,77754,0,8,10.737361316457223,1.5846000023884699,248.36440000217408,504.73395580934744
1781543655,10,,Aggregated,1795.700000,0.000000,8,9,16,19,22,24,27,31,45,110,250,79606,0,8,10.724565305377551,1.5846000023884699,248.36440000217408,504.7575182775168
1781543656,10,,Aggregated,1800.400000,0.000000,8,9,16,19,22,24,27,31,45,92,250,81395,0,8,10.724372148165292,1.5846000023884699,248.36440000217408,504.7422814669206
1781543657,10,,Aggregated,1804.800000,0.000000,8,9,16,19,22,24,27,31,45,92,250,83151,0,8,10.72601471298868,1.5846000023884699,248.36440000217408,504.73310002285
1781543658,10,,Aggregated,1804.200000,0.000000,8,9,16,19,22,24,27,31,45,92,250,84982,0,8,10.72165816172711,1.5846000023884699,248.36440000217408,504.72617730813585
1781543659,10,,Aggregated,1802.300000,0.000000,8,9,16,19,22,24,27,30,45,92,250,86771,0,8,10.71966864274776,1.5846000023884699,248.36440000217408,504.74275967777254
1781543660,10,,Aggregated,1803.700000,0.000000,8,9,16,19,22,24,27,30,45,92,250,88532,0,8,10.72077929110233,1.5846000023884699,248.36440000217408,504.7323453666471
1781543661,10,,Aggregated,1799.200000,0.000000,8,9,16,19,22,24,27,30,45,89,250,90391,0,8,10.710784940978074,1.5846000023884699,248.36440000217408,504.7446648449514
1781543662,10,,Aggregated,1788.500000,0.000000,8,9,16,19,22,24,27,30,45,89,250,92246,0,8,10.702092553605718,1.5846000023884699,248.36440000217408,504.73647637837956
1781543663,10,,Aggregated,1793.800000,0.000000,8,9,16,19,22,24,27,30,45,89,250,94014,0,8,10.703693020187826,1.5846000023884699,248.36440000217408,504.74654838641055
1781543664,10,,Aggregated,1797.800000,0.000000,8,9,16,19,22,24,26,30,45,89,250,95844,0,8,10.697302601102724,1.5846000023884699,248.36440000217408,504.74179917365717
1781543665,10,,Aggregated,1800.800000,0.000000,8,9,16,19,22,24,26,30,45,89,250,97580,0,8,10.701008650339755,1.5846000023884699,248.36440000217408,504.7339823734372
